fold,feature,perturbation_level,direction,clean_f1,perturbed_f1,delta_f1,clean_balanced_accuracy,perturbed_balanced_accuracy,delta_balanced_accuracy,clean_roc_auc,perturbed_roc_auc,delta_roc_auc,f1_degradation
1,ct_dst_sport_ltm,0.05,-1,0.943649116665208,0.939816899294612,-0.003832217370596025,0.9083224455187088,0.9024986059961275,-0.005823839522581253,0.968902421829733,0.9618060553378934,-0.007096366491839534,0.003832217370596025
1,ct_dst_sport_ltm,0.05,1,0.943649116665208,0.9212854328485564,-0.02236368381665166,0.9083224455187088,0.8756196593989932,-0.032702786119715554,0.968902421829733,0.9356939906508348,-0.03320843117889816,0.02236368381665166
1,ct_dst_sport_ltm,0.1,-1,0.943649116665208,0.939816899294612,-0.003832217370596025,0.9083224455187088,0.9024986059961275,-0.005823839522581253,0.968902421829733,0.9618051153632975,-0.007097306466435471,0.003832217370596025
1,ct_dst_sport_ltm,0.1,1,0.943649116665208,0.9212854328485564,-0.02236368381665166,0.9083224455187088,0.8756196593989932,-0.032702786119715554,0.968902421829733,0.9356464168936004,-0.033256004936132566,0.02236368381665166
1,ct_dst_sport_ltm,0.2,-1,0.943649116665208,0.939816899294612,-0.003832217370596025,0.9083224455187088,0.9024986059961275,-0.005823839522581253,0.968902421829733,0.9618021008459152,-0.007100320983817743,0.003832217370596025
1,ct_dst_sport_ltm,0.2,1,0.943649116665208,0.9212854328485564,-0.02236368381665166,0.9083224455187088,0.8756196593989932,-0.032702786119715554,0.968902421829733,0.9356037490496223,-0.03329867278011067,0.02236368381665166
1,dmean,0.05,-1,0.943649116665208,0.949160385285128,0.005511268619920018,0.9083224455187088,0.8996440371418707,-0.008678408376838087,0.968902421829733,0.9682000231196044,-0.00070239871012856,0.0
1,dmean,0.05,1,0.943649116665208,0.9478442112406389,0.00419509457543088,0.9083224455187088,0.8942553513171212,-0.014067094201587582,0.968902421829733,0.9645370424461553,-0.004365379383577617,0.0
1,dmean,0.1,-1,0.943649116665208,0.9492316102775922,0.005582493612384165,0.9083224455187088,0.8981863661505937,-0.010136079368115114,0.968902421829733,0.964662718934964,-0.0042397028947689375,0.0
1,dmean,0.1,1,0.943649116665208,0.9467405507428738,0.0030914340776657667,0.9083224455187088,0.8914029404990963,-0.01691950501961248,0.968902421829733,0.9629655315086352,-0.0059368903210977875,0.0
1,dmean,0.2,-1,0.943649116665208,0.9488881070523009,0.005238990387092857,0.9083224455187088,0.8967212400026362,-0.011601205516072577,0.968902421829733,0.9632158307181704,-0.005686591111562556,0.0
1,dmean,0.2,1,0.943649116665208,0.9339782107120383,-0.009670905953169662,0.9083224455187088,0.8841235025080219,-0.024198943010686924,0.968902421829733,0.9606966267543757,-0.008205795075357236,0.009670905953169662
1,rate,0.05,-1,0.943649116665208,0.9495735227146849,0.00592440604947686,0.9083224455187088,0.9073912956413217,-0.0009311498773870719,0.968902421829733,0.9721104716321188,0.0032080498023858706,0.0
1,rate,0.05,1,0.943649116665208,0.9438476076792998,0.00019849101409175063,0.9083224455187088,0.9049964834446099,-0.003325962074098854,0.968902421829733,0.9743307246210293,0.005428302791296358,0.0
